CMDLINE C:\Users\jceze\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\python.exe LHdiff.py C:\Users\jceze\Documents\Coding\FileVersionControl-Project\Old_File_Versions\Test01_Old.java C:\Users\jceze\Documents\Coding\FileVersionControl-Project\New_File_Versions\Test01_New.java
MEM 2.480469 1765313816.1026
MEM 21.585938 1765313816.2029
MEM 28.796875 1765313816.3031
MEM 42.566406 1765313816.4034
